"13/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,08/11/2024,0206,00000166.78,000000007.5,00000159.28";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,09/11/2024,0202,00000024.75,00000001.11,00000023.64";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,09/11/2024,0206,00000115.83,00000005.21,00000110.62";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,10/12/2024,0102,000000057.0,00000002.56,00000054.44";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,10/12/2024,0105,00000069.44,00000003.12,00000066.32";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda,11/12/2024,0101,00000028.85,00000001.15,000000027.7";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,11/12/2024,0102,000000067.8,00000003.05,00000064.75";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,11/12/2024,0103,000000026.5,00000001.19,00000025.31";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,11/12/2024,0106,00000100.88,00000004.53,00000096.35";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,11/12/2024,0106,000000099.0,00000004.45,00000094.55";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,12/12/2024,0104,00000052.95,00000002.38,00000050.57";;;;;;;;;;;;;;;;;;;;;;
"13/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,12/12/2024,0104,00000073.79,00000003.32,00000070.47";;;;;;;;;;;;;;;;;;;;;;
"14/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,06/07/2024,0606,00000081.85,00000003.69,00000078.16";;;;;;;;;;;;;;;;;;;;;;
"14/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,10/10/2024,0303,00000029.17,00000001.31,00000027.86";;;;;;;;;;;;;;;;;;;;;;
"14/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,10/10/2024,0303,000000227.0,00000010.22,00000216.78";;;;;;;;;;;;;;;;;;;;;;
"14/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,10/10/2024,0306,00000091.01,00000004.09,00000086.92";;;;;;;;;;;;;;;;;;;;;;
"14/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,11/11/2024,0203,000000045.7,00000002.05,00000043.65";;;;;;;;;;;;;;;;;;;;;;
"14/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda,13/12/2024,0101,00000043.16,00000001.72,00000041.44";;;;;;;;;;;;;;;;;;;;;;
"14/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,13/12/2024,0106,00000021.98,00000000.98,00000000021";;;;;;;;;;;;;;;;;;;;;;
"15/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,11/10/2024,0303,00000058.87,00000002.66,00000056.21";;;;;;;;;;;;;;;;;;;;;;
"15/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,12/11/2024,0202,00000023.17,00000001.04,00000022.13";;;;;;;;;;;;;;;;;;;;;;
"15/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,12/11/2024,0203,00000061.01,00000002.74,00000058.27";;;;;;;;;;;;;;;;;;;;;;
"15/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,12/11/2024,0206,00000245.51,00000011.04,00000234.47";;;;;;;;;;;;;;;;;;;;;;
"15/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,14/12/2024,0104,00000120.76,00000005.43,00000115.33";;;;;;;;;;;;;;;;;;;;;;
"16/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,08/07/2024,0606,00000075.68,00000003.43,00000072.25";;;;;;;;;;;;;;;;;;;;;;
"16/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,09/08/2024,0505,00000156.88,00000007.09,00000149.79";;;;;;;;;;;;;;;;;;;;;;
"16/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,12/10/2024,0304,00000171.99,00000007.73,00000164.26";;;;;;;;;;;;;;;;;;;;;;
"16/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,13/11/2024,0206,00000032.97,00000001.48,00000031.49";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,10/08/2024,0506,00000113.27,00000005.09,00000108.18";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,14/11/2024,0203,00000021.96,00000000.98,00000020.98";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,14/11/2024,0203,00000026.07,00000001.17,000000024.9";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,14/11/2024,0204,00000076.66,00000003.44,00000073.22";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,16/12/2024,0103,000000049.5,00000002.22,00000047.28";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,16/12/2024,0103,000000115.5,00000005.19,00000110.31";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,16/12/2024,0103,00000030.44,00000001.36,00000029.08";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500007,Venda Parcelada,16/12/2024,0103,00000036.66,00000001.65,00000035.01";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,16/12/2024,0106,00000102.54,00000004.61,00000097.93";;;;;;;;;;;;;;;;;;;;;;
"17/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,16/12/2024,0106,00000263.14,00000011.84,000000251.3";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,10/07/2024,0606,00000135.86,00000006.12,00000129.74";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,10/07/2024,0606,00000474.16,00000021.37,00000452.79";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,12/07/2024,0606,00000067.95,00000003.08,00000064.87";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,12/07/2024,0606,00000076.95,00000003.47,00000073.48";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,12/08/2024,0505,00000051.49,00000002.34,00000049.15";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,12/08/2024,0506,00000100.51,00000004.52,00000095.99";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,12/08/2024,0506,00000066.66,00000000003,00000063.66";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,13/08/2024,0505,000000100.0,000000004.5,000000095.5";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,12/09/2024,0406,00000246.35,00000011.08,00000235.27";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,13/09/2024,0406,00000166.68,000000007.5,00000159.18";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,13/09/2024,0406,00000127.74,00000005.74,00000000122";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,14/09/2024,0406,00000077.83,000000003.5,00000074.33";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,14/09/2024,0406,00000496.35,00000022.33,00000474.02";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,14/09/2024,0406,000000538.6,00000024.23,00000514.37";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,14/09/2024,0406,00000068.51,00000003.08,00000065.43";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,14/10/2024,0303,000000150.0,00000006.75,00000143.25";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,8,Venda Parcelada,14/10/2024,0303,00000167.48,00000007.54,00000159.94";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,14/10/2024,0305,000000093.8,00000004.22,00000089.58";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,15/10/2024,0304,00000047.75,00000002.14,00000045.61";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,15/10/2024,0306,00000182.83,00000008.22,00000174.61";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,16/10/2024,0303,00000044.05,00000001.98,00000042.07";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,16/10/2024,0303,000000080.0,000000003.6,000000076.4";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,16/10/2024,0303,00000027.56,00000001.25,00000026.31";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,16/10/2024,0304,00000025.95,00000001.16,00000024.79";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,16/10/2024,0305,000000027.1,00000001.21,00000025.89";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,8,Venda Parcelada,16/10/2024,0306,000000101.6,00000004.57,00000097.03";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,9,Venda Parcelada,16/10/2024,0306,00000107.57,00000004.84,00000102.73";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,15/11/2024,0202,000000037.1,00000001.67,00000035.43";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,15/11/2024,0206,00000133.22,00000005.99,00000127.23";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,15/11/2024,0206,00000074.37,00000003.34,00000071.03";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,15/11/2024,0206,00000141.24,00000006.35,00000134.89";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,15/11/2024,0206,00000059.77,00000002.68,00000057.09";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda,17/12/2024,0101,00000000100,00000000004,00000000096";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda,17/12/2024,0101,00000100.55,00000004.02,00000096.53";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,17/12/2024,0102,000000310.2,00000013.95,00000296.25";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,17/12/2024,0105,00000079.63,00000003.58,00000076.05";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,17/12/2024,0106,00000165.66,00000007.45,00000158.21";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,18/12/2024,0102,000000170.0,00000007.65,00000162.35";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,18/12/2024,0103,00000118.18,00000005.31,00000112.87";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,18/12/2024,0105,000000030.2,00000001.35,00000028.85";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,18/12/2024,0106,00000076.08,00000003.42,00000072.66";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,19/12/2024,0105,00000114.01,00000005.13,00000108.88";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,19/12/2024,0106,00000333.33,00000000015,00000318.33";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,19/12/2024,0106,00000133.19,00000005.99,000000127.2";;;;;;;;;;;;;;;;;;;;;;
"20/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,19/12/2024,0106,00000105.14,00000004.73,00000100.41";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,14/08/2024,0505,00000129.02,00000005.82,000000123.2";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,14/08/2024,0506,00000087.76,00000003.94,00000083.82";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,14/08/2024,0506,00000064.49,000000002.9,00000061.59";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,17/10/2024,0304,000000034.1,00000001.53,00000032.57";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,17/10/2024,0306,000000102.2,00000004.59,00000097.61";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,18/11/2024,0203,000000135.3,00000006.08,00000129.22";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,18/11/2024,0205,00000000200,00000000009,00000000191";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,18/11/2024,0206,00000266.17,00000011.97,000000254.2";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,18/11/2024,0206,00000432.05,00000019.44,00000412.61";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda,20/12/2024,0101,00000061.88,00000002.47,00000059.41";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500008,Venda Parcelada,20/12/2024,0102,000000084.8,00000003.81,00000080.99";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,20/12/2024,0103,00000049.65,00000002.23,00000047.42";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,20/12/2024,0103,00000077.59,00000003.49,000000074.1";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500007,Venda Parcelada,20/12/2024,0103,00000100.03,000000004.5,00000095.53";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,20/12/2024,0105,00000020.22,000000000.9,00000019.32";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,20/12/2024,0106,00000037.98,000000001.7,00000036.28";;;;;;;;;;;;;;;;;;;;;;
"21/01/2025,Piaui Materiais de Construcoes,00307868,500009,Venda Parcelada,20/12/2024,0106,00000208.14,00000009.36,00000198.78";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,15/08/2024,0506,00000073.72,00000003.31,00000070.41";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,15/08/2024,0506,00000123.75,00000005.56,00000118.19";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,16/09/2024,0404,00000257.73,00000011.62,00000246.11";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,16/09/2024,0406,000000225.3,00000010.13,00000215.17";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,18/10/2024,0306,000000088.0,00000003.96,00000084.04";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,18/10/2024,0306,00000058.33,00000002.62,00000055.71";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,18/10/2024,0306,00000049.84,00000002.24,000000047.6";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,18/10/2024,0306,00000115.62,000000005.2,00000110.42";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,1,Venda Parcelada,19/11/2024,0206,00000094.58,00000004.25,00000090.33";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,19/11/2024,0206,00000074.15,00000003.33,00000070.82";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda,21/12/2024,0101,00000074.25,00000002.97,00000071.28";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,21/12/2024,0106,00000038.69,00000001.74,00000036.95";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,21/12/2024,0106,00000045.65,00000002.05,000000043.6";;;;;;;;;;;;;;;;;;;;;;
"22/01/2025,Piaui Materiais de Construcoes,00307868,8,Venda Parcelada,21/12/2024,0106,00000107.53,00000004.83,000000102.7";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,15/07/2024,0606,00000157.09,00000007.11,00000149.98";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,16/08/2024,0506,00000033.62,00000001.51,00000032.11";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,17/09/2024,0406,00000259.65,00000011.68,00000247.97";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,17/09/2024,0406,00000147.02,00000006.61,00000140.41";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,19/10/2024,0306,00000181.33,00000008.15,00000173.18";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,20/11/2024,0202,00000033.23,000000001.5,00000031.73";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,20/11/2024,0203,00000152.64,00000006.86,00000145.78";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,20/11/2024,0204,00000110.25,00000004.96,00000105.29";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,20/11/2024,0206,00000050.11,00000002.25,00000047.86";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,20/11/2024,0206,00000193.33,000000008.7,00000184.63";;;;;;;;;;;;;;;;;;;;;;
"23/01/2025,Piaui Materiais de Construcoes,00307868,500007,Venda Parcelada,20/11/2024,0206,000000053.5,000000002.4,000000051.1";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00014318,20235,Venda Parcelada,21/11/2024,0203,00000043.86,00000001.97,00000041.89";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,16/07/2024,0606,00000066.36,00000000003,00000063.36";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,16/07/2024,0606,00000240.85,00000010.87,00000229.98";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,18/09/2024,0404,00000059.65,00000002.69,00000056.96";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,18/09/2024,0405,00000025.41,00000001.14,00000024.27";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,18/09/2024,0406,00000187.27,00000008.42,00000178.85";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,21/11/2024,0202,000000156.2,00000007.03,00000149.17";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,21/11/2024,0202,00000022.76,00000001.02,00000021.74";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,21/11/2024,0202,000000030.3,00000001.36,00000028.94";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,21/11/2024,0204,00000041.36,00000001.86,000000039.5";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,6,Venda,23/12/2024,0101,000000049.5,00000001.98,00000047.52";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,23/12/2024,0102,00000104.56,000000004.7,00000099.86";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,23/12/2024,0103,00000100.56,00000004.52,00000096.04";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,23/12/2024,0106,000000051.1,00000002.29,00000048.81";;;;;;;;;;;;;;;;;;;;;;
"24/01/2025,Piaui Materiais de Construcoes,00307868,5,Venda Parcelada,23/12/2024,0106,00000432.99,00000019.48,00000413.51";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00014318,20233,Venda Parcelada,23/10/2024,0306,00000166.66,000000007.5,00000159.16";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,18/07/2024,0606,00000122.29,000000005.5,00000116.79";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,19/09/2024,0404,00000094.49,00000004.25,00000090.24";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,19/09/2024,0406,00000024.91,00000001.12,00000023.79";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,19/09/2024,0406,00000076.05,00000003.42,00000072.63";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,20/09/2024,0406,00000020.41,00000000.91,000000019.5";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,21/09/2024,0406,00000088.68,00000003.99,00000084.69";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500007,Venda Parcelada,21/09/2024,0406,00000166.66,000000007.5,00000159.16";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500008,Venda Parcelada,21/09/2024,0406,00000038.36,00000001.72,00000036.64";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500009,Venda Parcelada,21/09/2024,0406,00000330.06,00000014.85,00000315.21";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,CV****,Estorno Venda Parcelada,21/09/2024,0101,-0000038.36,00000000000,-0000038.36";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,CV****,Estorno Venda Parcelada,21/09/2024,0101,-0000049.87,00000000000,-0000049.87";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,CV****,Estorno Venda Parcelada,21/09/2024,0101,-0000116.79,00000000000,-0000116.79";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,CV****,Estorno de Comissao,21/09/2024,0101,000000007.5,00000000000,000000007.5";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,CV****,Estorno de Comissao,21/09/2024,0101,00000001.72,00000000000,00000001.72";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,22/11/2024,0202,00000092.75,00000004.17,00000088.58";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,23/11/2024,0206,000000500.0,000000022.5,000000477.5";;;;;;;;;;;;;;;;;;;;;;
"27/01/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,24/12/2024,0102,00000056.43,00000002.53,000000053.9";;;;;;;;;;;;;;;;;;;;;;
