27/06/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,17/12/2024,0606,000000165.7,00000007.48,00000158.22
27/06/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,19/02/2025,0406,00000188.35,00000008.47,00000179.88
27/06/2025,Piaui Materiais de Construcoes,00307868,7,Venda Parcelada,24/04/2025,0202,00000046.98,00000002.11,00000044.87
27/06/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,24/04/2025,0204,000000051.2,000000002.3,000000048.9
27/06/2025,Piaui Materiais de Construcoes,00307868,6,Venda Parcelada,24/04/2025,0205,000000060.0,000000002.7,000000057.3
30/06/2025,Piaui Materiais de Construcoes,00014318,20242,Venda Parcelada,20/01/2025,0506,00000858.33,00000038.62,00000819.71
30/06/2025,Piaui Materiais de Construcoes,00014318,20270,Venda Parcelada,28/05/2025,0105,000000320.4,00000014.41,00000305.99
30/06/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,18/12/2024,0606,00000076.12,00000003.44,00000072.68
30/06/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,19/12/2024,0606,00000333.35,00000000015,00000318.35
30/06/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,19/12/2024,0606,00000133.19,00000006.01,00000127.18
30/06/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,19/12/2024,0606,00000105.14,00000004.73,00000100.41
30/06/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,20/12/2024,0606,00000038.03,00000001.75,00000036.28
30/06/2025,Piaui Materiais de Construcoes,00307868,500009,Venda Parcelada,20/12/2024,0606,00000208.16,00000009.39,00000198.77
30/06/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,20/01/2025,0506,00000040.72,00000001.83,00000038.89
30/06/2025,Piaui Materiais de Construcoes,00307868,500008,Venda Parcelada,21/01/2025,0506,000000354.0,00000015.93,00000338.07
30/06/2025,Piaui Materiais de Construcoes,00307868,500011,Venda Parcelada,21/01/2025,0506,00000026.55,00000001.19,00000025.36
30/06/2025,Piaui Materiais de Construcoes,00307868,500012,Venda Parcelada,21/01/2025,0506,00000177.13,00000007.97,00000169.16
30/06/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,20/02/2025,0406,00000085.32,00000003.83,00000081.49
30/06/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,21/02/2025,0405,00000039.64,00000001.78,00000037.86
30/06/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,21/02/2025,0410,00000255.77,000000011.5,00000244.27
30/06/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,22/02/2025,0404,00000035.99,00000001.64,00000034.35
30/06/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,24/03/2025,0303,00000021.88,00000000.99,00000020.89
30/06/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,24/03/2025,0306,00000088.82,00000003.99,00000084.83
30/06/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,24/03/2025,0310,000000199.9,00000008.99,00000190.91
30/06/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,25/03/2025,0304,00000097.86,000000004.4,00000093.46
30/06/2025,Piaui Materiais de Construcoes,00307868,500006,Venda Parcelada,26/03/2025,0303,00000026.46,00000001.19,00000025.27
30/06/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,26/03/2025,0304,000000042.4,000000001.9,000000040.5
30/06/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,26/03/2025,0305,00000099.53,00000004.47,00000095.06
30/06/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,26/03/2025,0310,00000024.71,00000001.11,000000023.6
30/06/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,26/03/2025,0310,00000123.87,00000005.57,000000118.3
30/06/2025,Piaui Materiais de Construcoes,00307868,500005,Venda Parcelada,25/04/2025,0202,00000082.03,00000003.69,00000078.34
30/06/2025,Piaui Materiais de Construcoes,00307868,500004,Venda Parcelada,25/04/2025,0205,00000029.27,00000001.31,00000027.96
30/06/2025,Piaui Materiais de Construcoes,00307868,2,Venda Parcelada,26/04/2025,0202,00000035.09,00000001.58,00000033.51
30/06/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,26/04/2025,0202,00000057.52,00000002.59,00000054.93
30/06/2025,Piaui Materiais de Construcoes,00307868,4,Venda Parcelada,26/04/2025,0203,00000050.51,00000002.27,00000048.24
30/06/2025,Piaui Materiais de Construcoes,00307868,500004,Venda,27/05/2025,0101,00000043.55,00000001.74,00000041.81
30/06/2025,Piaui Materiais de Construcoes,00307868,500005,Venda,27/05/2025,0101,00000036.89,00000001.47,00000035.42
30/06/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,27/05/2025,0103,00000160.96,00000007.24,00000153.72
30/06/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,27/05/2025,0110,000000043.0,00000001.93,00000041.07
30/06/2025,Piaui Materiais de Construcoes,00307868,2,Venda,28/05/2025,0101,00000158.87,00000006.35,00000152.52
30/06/2025,Piaui Materiais de Construcoes,00307868,3,Venda Parcelada,28/05/2025,0102,00000139.23,00000006.26,00000132.97
30/06/2025,Piaui Materiais de Construcoes,00307868,500003,Venda Parcelada,29/05/2025,0102,000000020.1,000000000.9,000000019.2
30/06/2025,Piaui Materiais de Construcoes,00307868,500002,Venda Parcelada,29/05/2025,0105,00000065.75,00000002.95,000000062.8
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,11/12/2024,0606,000000028.0,000000001.3,000000026.7
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,14/01/2025,0506,000000160.1,000000007.2,000000152.9
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,13/02/2025,0405,00000027.43,00000001.23,000000026.2
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,13/02/2025,0410,00000033.16,00000001.49,00000031.67
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,14/02/2025,0404,000000062.7,00000002.82,00000059.88
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,14/02/2025,0408,00000126.85,000000005.7,00000121.15
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,15/02/2025,0406,00000083.33,00000003.75,00000079.58
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,17/03/2025,0305,00000033.11,00000001.49,00000031.62
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,4,Venda Parcelada,19/03/2025,0305,000000031.8,00000001.43,00000030.37
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,19/03/2025,0306,000000026.5,00000001.19,00000025.31
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,19/03/2025,0310,00000077.18,00000003.47,00000073.71
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,8,Venda Parcelada,19/03/2025,0310,00000371.87,00000016.73,00000355.14
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda,21/05/2025,0101,00000009.36,00000000.37,00000008.99
23/06/2025,Piaui Materiais de Construcoes LTDA,00312636,3,Venda Parcelada,22/05/2025,0109,00000021.74,00000000.97,00000020.77
